Cast date,Tx hash,Log index,Spell address,Token,Symbol,Amount,Movement,Tag,Coverage,From,From name,From prime,To,To name,To prime
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,523,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,5927944,mint,msc-payment,payments.csv,0x0000000000000000000000000000000000000000,,,0x3300f198988e4c9c63f75df86de36421f06af8c4,SPARK_SUBPROXY,SPARK
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,528,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,531,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,533,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,536,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,541,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,544,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,546,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,549,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x167c1a762b08d7e78dbf8f24e5c3f1ab415021d3,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,554,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,557,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,559,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,562,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,567,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,570,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,572,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,575,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xebce83e491947adb1396ee7e55d3c81414fb0d47,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,580,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3400,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,583,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3400,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,585,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3400,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,588,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,3400,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb2b86a130b1ec101e4aed9a88502e08995760307,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,593,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,2854,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,596,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,2854,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,598,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,2854,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,601,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,2854,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x05c73ae49ff0ec654496bf4008d73274a919cb5c,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,606,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,645,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,609,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,645,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,611,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,645,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,614,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,645,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x78c180cf113fe4845c325f44648b6567bc79d6e0,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,619,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,11140,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,622,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,11140,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,624,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,11140,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,627,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,11140,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x73dfc091ad77c03f2809204fcf03c0b9dccf8c7a,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,632,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,635,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,637,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,640,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,16417,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,645,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,648,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,650,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,653,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,50167,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,656,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x56072c95faa701256059aa122697b133aded9279,SKY,288000,transfer,protocol-outflow,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,657,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x56072c95faa701256059aa122697b133aded9279,SKY,330000,transfer,protocol-outflow,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,682,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,66718.2063836134761034,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x856900aa78e856a5df1a2665ee3a66b2487cd68f,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,685,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,92085.506907026035783366,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb137e7d16564c81ae2b0c8ee6b55de81dd46ece5,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,688,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,5585.932110346819590966,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,690,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,66718.2063836134761034,transfer,unclassified,new,0x856900aa78e856a5df1a2665ee3a66b2487cd68f,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,692,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,5167.543715391830930759,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-09-22,0x0d42cb72cf7e58c7a7df17d976e7421c453318344138be55b1fc4e2db4655a74,694,0x98b876f9e8aa2d32a85042f5fe8e860d3a7b8d3b,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,92085.506907026035783366,transfer,unclassified,new,0xb137e7d16564c81ae2b0c8ee6b55de81dd46ece5,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,410,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x56072c95faa701256059aa122697b133aded9279,SKY,908534.339233821733821734,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0xc8d67fcf101d3f89d0e1f3a2857485a84072a63f,REWARDS_DIST_USDS_SKY,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,412,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x56072c95faa701256059aa122697b133aded9279,SKY,908534.339233821733821734,transfer,plumbing,new,0xc8d67fcf101d3f89d0e1f3a2857485a84072a63f,REWARDS_DIST_USDS_SKY,,0x0650caf159c5a49f711e8169d4336ecb9b950275,REWARDS_USDS_SKY,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,425,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,78589.506345418486905932,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x856900aa78e856a5df1a2665ee3a66b2487cd68f,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,428,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,60433.970534864920956448,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb137e7d16564c81ae2b0c8ee6b55de81dd46ece5,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,431,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,10572.076078138032623093,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,433,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x4dedf26112b3ec8ec46e7e31ea5e123490b05b8b,spDAI,78589.506345418486905932,transfer,unclassified,new,0x856900aa78e856a5df1a2665ee3a66b2487cd68f,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,435,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,32591.297745792922967763,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,437,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,spUSDS,60433.970534864920956448,transfer,unclassified,new,0xb137e7d16564c81ae2b0c8ee6b55de81dd46ece5,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,445,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,transfer,prime-dust,new,0x3300f198988e4c9c63f75df86de36421f06af8c4,SPARK_SUBPROXY,SPARK,0x28b3a8fb53b741a8fd78c0fb9a6b2393d896a43d,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,447,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x28b3a8fb53b741a8fd78c0fb9a6b2393d896a43d,spUSDC,1,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x0000000000000000000000000000000000000001,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,456,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1,transfer,prime-dust,new,0x3300f198988e4c9c63f75df86de36421f06af8c4,SPARK_SUBPROXY,SPARK,0xe2e7a17dff93280dec073c995595155283e3c372,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,458,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xe2e7a17dff93280dec073c995595155283e3c372,spUSDT,1,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x0000000000000000000000000000000000000001,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,467,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0001,transfer,prime-dust,new,0x3300f198988e4c9c63f75df86de36421f06af8c4,SPARK_SUBPROXY,SPARK,0xfe6eb3b609a7c8352a241f7f3a21cea4e9209b8f,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,469,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xfe6eb3b609a7c8352a241f7f3a21cea4e9209b8f,spETH,0.0001,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x0000000000000000000000000000000000000001,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,476,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x30d20208d987713f46dfd34ef128bb16c404d10f,SD,0,transfer,unclassified,new,0xac140648435d03f784879cd789130f22ef588fcd,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,480,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xfa1fdbbd71b0aa16162d76914d69cd8cb3ef92da,aEthLidoWETH,0.000731504131217367,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xac140648435d03f784879cd789130f22ef588fcd,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,482,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xfa1fdbbd71b0aa16162d76914d69cd8cb3ef92da,aEthLidoWETH,0,transfer,unclassified,new,0xac140648435d03f784879cd789130f22ef588fcd,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,485,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH,0,transfer,unclassified,new,0xac140648435d03f784879cd789130f22ef588fcd,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,490,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x32a6268f9ba3642dda7892add74f1d34469a4259,aEthUSDS,3.841585179137365621,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xac140648435d03f784879cd789130f22ef588fcd,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,492,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x32a6268f9ba3642dda7892add74f1d34469a4259,aEthUSDS,0.000010486314002708,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,494,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0x32a6268f9ba3642dda7892add74f1d34469a4259,aEthUSDS,243167.543642328131607315,transfer,unclassified,new,0xac140648435d03f784879cd789130f22ef588fcd,,,0x1601843c5e9bc251a3272907010afa41fa18347e,,
2025-10-08,0x0af39af528cd328028432e17f451aff046b19536824007f2e1665f1b7ed5b2e3,498,0x0727ffa3221a8d3cdaaabc7d19ed0583847496e1,0xc035a7cf15375ce2706766804551791ad035e0c2,aEthLidowstETH,0.00000267601808596,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xac140648435d03f784879cd789130f22ef588fcd,,
